Retailer,Retailer ID,Invoice Date,Region,State,City,Product, Price per Unit ,Units Sold,Total Sales,Operating Profit,Sales Method
Foot Locker,1185732,14-12-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45,75,3375,1012.5,Outlet
Foot Locker,1185732,15-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,50,200,10000,4500,Outlet
Foot Locker,1185732,16-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50,350,17500,6125,Outlet
Foot Locker,1185732,17-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40,200,8000,2400,Outlet
Foot Locker,1185732,18-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40,145,5800,1740,Outlet
Foot Locker,1185732,19-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40,150,6000,2100,Outlet
Foot Locker,1185732,20-12-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,55,125,6875,2062.5,Outlet
Foot Locker,1185732,21-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,60,225,13500,6075,Outlet
Foot Locker,1185732,22-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,55,475,26125,9143.75,Outlet
Foot Locker,1185732,23-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45,275,12375,3712.5,Outlet
Foot Locker,1185732,24-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45,225,10125,3037.5,Outlet
Foot Locker,1185732,25-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45,175,7875,2756.25,Outlet
Foot Locker,1185732,26-12-2020,Midwest,Minnesota,Minneapolis,Men's Apparel,55,175,9625,2887.5,Outlet
Foot Locker,1185732,27-12-2020,Midwest,Minnesota,Minneapolis,Women's Apparel,60,275,16500,7425,Outlet
Kohl's,1189833,28-12-2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35,475,16625,7481.25,Outlet
Kohl's,1189833,29-12-2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45,475,21375,6412.5,Outlet
Kohl's,1189833,30-12-2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45,475,21375,9618.75,Outlet
Kohl's,1189833,31-12-2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45,325,14625,5850,Outlet
Kohl's,1189833,01-01-2021,Midwest,Montana,Billings,Men's Apparel,50,275,13750,8250,Outlet
Kohl's,1189833,02-01-2021,Midwest,Montana,Billings,Women's Apparel,45,475,21375,5343.75,Outlet
Kohl's,1189833,03-01-2021,Midwest,Montana,Billings,Men's Street Footwear,35,525,18375,8268.75,Outlet
Kohl's,1189833,04-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,425,19125,5737.5,Outlet
Kohl's,1189833,05-01-2021,Midwest,Montana,Billings,Women's Street Footwear,45,450,20250,9112.5,Outlet
Kohl's,1189833,06-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,300,13500,5400,Outlet
Kohl's,1189833,07-01-2021,Midwest,Montana,Billings,Men's Apparel,50,225,11250,6750,Outlet
Kohl's,1189833,08-01-2021,Midwest,Montana,Billings,Women's Apparel,45,425,19125,4781.25,Outlet
Kohl's,1189833,09-01-2021,Midwest,Montana,Billings,Men's Street Footwear,35,575,20125,9056.25,Outlet
Kohl's,1189833,10-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,425,19125,5737.5,Outlet
Kohl's,1189833,11-01-2021,Midwest,Montana,Billings,Women's Street Footwear,45,425,19125,8606.25,Outlet
Kohl's,1189833,12-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,325,14625,5850,Outlet
Kohl's,1189833,13-01-2021,Midwest,Montana,Billings,Men's Apparel,50,200,10000,6000,Outlet
Kohl's,1189833,14-01-2021,Midwest,Montana,Billings,Women's Apparel,45,400,18000,4500,Outlet
Kohl's,1189833,15-01-2021,Midwest,Montana,Billings,Men's Street Footwear,45,575,25875,11643.75,Outlet
Kohl's,1189833,16-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,375,16875,5062.5,Outlet
Kohl's,1189833,17-01-2021,Midwest,Montana,Billings,Women's Street Footwear,45,400,18000,8100,Outlet
Kohl's,1189833,18-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,300,12000,4800,Outlet
Kohl's,1189833,19-01-2021,Midwest,Montana,Billings,Men's Apparel,45,200,9000,5400,Outlet
Kohl's,1189833,20-01-2021,Midwest,Montana,Billings,Women's Apparel,60,375,22500,5625,Outlet
Kohl's,1189833,21-01-2021,Midwest,Montana,Billings,Men's Street Footwear,40,575,23000,10350,Outlet
Kohl's,1189833,22-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,425,19125,5737.5,Outlet
Kohl's,1189833,23-01-2021,Midwest,Montana,Billings,Women's Street Footwear,45,425,19125,8606.25,Outlet
Kohl's,1189833,24-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,325,13000,5200,Outlet
Kohl's,1189833,25-01-2021,Midwest,Montana,Billings,Men's Apparel,45,225,10125,6075,Outlet
Kohl's,1189833,26-01-2021,Midwest,Montana,Billings,Women's Apparel,60,400,24000,6000,Outlet
Kohl's,1189833,27-01-2021,Midwest,Montana,Billings,Men's Street Footwear,40,675,27000,12150,Outlet
Kohl's,1189833,28-01-2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,525,23625,7087.5,Outlet
Kohl's,1189833,29-01-2021,Midwest,Montana,Billings,Women's Street Footwear,45,550,24750,11137.5,Outlet
Kohl's,1189833,30-01-2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,425,17000,6800,Outlet
Kohl's,1189833,31-01-2021,Midwest,Montana,Billings,Men's Apparel,45,300,13500,8100,Outlet
Kohl's,1189833,01-02-2021,Midwest,Montana,Billings,Women's Apparel,60,600,36000,9000,Outlet
Kohl's,1189833,02-02-2021,Midwest,Montana,Billings,Men's Street Footwear,40,750,30000,13500,Outlet
Kohl's,1189833,03-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,600,27000,8100,Outlet
Kohl's,1189833,04-02-2021,Midwest,Montana,Billings,Women's Street Footwear,45,550,24750,11137.5,Outlet
Kohl's,1189833,05-02-2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,450,18000,7200,Outlet
Kohl's,1189833,06-02-2021,Midwest,Montana,Billings,Men's Apparel,45,475,21375,12825,Outlet
Kohl's,1189833,07-02-2021,Midwest,Montana,Billings,Women's Apparel,60,475,28500,7125,Outlet
Kohl's,1189833,08-02-2021,Midwest,Montana,Billings,Men's Street Footwear,45,675,30375,13668.75,Outlet
Kohl's,1189833,09-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,55,625,34375,10312.5,Outlet
Kohl's,1189833,10-02-2021,Midwest,Montana,Billings,Women's Street Footwear,50,500,25000,11250,Outlet
Kohl's,1189833,11-02-2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,425,19125,7650,Outlet
Kohl's,1189833,12-02-2021,Midwest,Montana,Billings,Men's Apparel,55,425,23375,14025,Outlet
Kohl's,1189833,13-02-2021,Midwest,Montana,Billings,Women's Apparel,60,400,24000,6000,Outlet
Kohl's,1189833,14-02-2021,Midwest,Montana,Billings,Men's Street Footwear,45,600,27000,12150,Outlet
Kohl's,1189833,15-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,50,600,30000,9000,Outlet
Kohl's,1189833,16-02-2021,Midwest,Montana,Billings,Women's Street Footwear,45,450,20250,9112.5,Outlet
Kohl's,1189833,17-02-2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,400,18000,7200,Outlet
Kohl's,1189833,18-02-2021,Midwest,Montana,Billings,Men's Apparel,55,400,22000,13200,Outlet
Kohl's,1189833,19-02-2021,Midwest,Montana,Billings,Women's Apparel,60,450,27000,6750,Outlet
Kohl's,1189833,20-02-2021,Midwest,Montana,Billings,Men's Street Footwear,45,550,24750,11137.5,Outlet
Kohl's,1189833,21-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,50,550,27500,8250,Outlet
Kohl's,1189833,22-02-2021,Midwest,Montana,Billings,Women's Street Footwear,45,400,18000,8100,Outlet
Kohl's,1189833,23-02-2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,375,16875,6750,Outlet
Kohl's,1189833,24-02-2021,Midwest,Montana,Billings,Men's Apparel,55,350,19250,11550,Outlet
Kohl's,1189833,25-02-2021,Midwest,Montana,Billings,Women's Apparel,60,400,24000,6000,Outlet
Kohl's,1189833,26-02-2021,Midwest,Montana,Billings,Men's Street Footwear,40,575,23000,10350,Outlet
Kohl's,1189833,27-02-2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,575,25875,7762.5,Outlet
Kohl's,1189833,28-02-2021,Midwest,Montana,Billings,Women's Street Footwear,40,425,17000,7650,Outlet
Kohl's,1189833,01-03-2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,425,17000,6800,Outlet
Kohl's,1189833,02-03-2021,Midwest,Montana,Billings,Men's Apparel,55,375,20625,12375,Outlet
Kohl's,1189833,03-03-2021,Midwest,Montana,Billings,Women's Apparel,60,475,28500,7125,Outlet
Kohl's,1189833,04-03-2021,Midwest,Montana,Billings,Men's Street Footwear,45,675,30375,13668.75,Outlet
Kohl's,1189833,05-03-2021,Midwest,Montana,Billings,Men's Athletic Footwear,50,675,33750,10125,Outlet
Kohl's,1189833,06-03-2021,Midwest,Montana,Billings,Women's Street Footwear,45,475,21375,9618.75,Outlet
Kohl's,1189833,07-03-2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,475,21375,8550,Outlet
Kohl's,1189833,08-03-2021,Midwest,Montana,Billings,Men's Apparel,55,400,22000,13200,Outlet
Kohl's,1189833,09-03-2021,Midwest,Montana,Billings,Women's Apparel,60,500,30000,7500,Outlet
Sports Direct,1197831,10-03-2021,Midwest,Montana,Billings,Men's Street Footwear,20,700,14000,4900,Outlet
Sports Direct,1197831,11-03-2021,Midwest,Montana,Billings,Men's Athletic Footwear,30,700,21000,7350,Outlet
Sports Direct,1197831,12-03-2021,Midwest,Montana,Billings,Women's Street Footwear,30,500,15000,5250,Outlet
Sports Direct,1197831,13-03-2021,Midwest,Montana,Billings,Women's Athletic Footwear,35,500,17500,7875,Outlet
Sports Direct,1197831,14-03-2021,South,Tennessee,Knoxville,Men's Apparel,40,350,14000,4200,Outlet
Sports Direct,1197831,15-03-2021,South,Tennessee,Knoxville,Women's Apparel,35,500,17500,8750,Outlet
Sports Direct,1197831,16-03-2021,South,Tennessee,Knoxville,Men's Street Footwear,25,650,16250,5687.5,Outlet
Sports Direct,1197831,17-03-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,35,625,21875,7656.25,Outlet
Sports Direct,1197831,18-03-2021,South,Tennessee,Knoxville,Women's Street Footwear,35,450,15750,5512.5,Outlet
Sports Direct,1197831,19-03-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,35,400,14000,6300,Outlet
Sports Direct,1197831,20-03-2021,South,Tennessee,Knoxville,Men's Apparel,40,275,11000,3300,Outlet
Sports Direct,1197831,21-03-2021,South,Tennessee,Knoxville,Women's Apparel,35,475,16625,8312.5,Outlet
Sports Direct,1197831,22-03-2021,South,Tennessee,Knoxville,Men's Street Footwear,30,650,19500,7800,Outlet
Sports Direct,1197831,23-03-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,40,650,26000,10400,Outlet
Sports Direct,1197831,24-03-2021,South,Tennessee,Knoxville,Women's Street Footwear,30,475,14250,5700,Outlet
Sports Direct,1197831,25-03-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,35,375,13125,6562.5,Outlet
Sports Direct,1197831,26-03-2021,South,Tennessee,Knoxville,Men's Apparel,40,275,11000,3850,Outlet
Sports Direct,1197831,27-03-2021,South,Tennessee,Knoxville,Women's Apparel,35,425,14875,8181.25,Outlet
Sports Direct,1197831,28-03-2021,South,Tennessee,Knoxville,Men's Street Footwear,20,675,13500,5400,Outlet
Sports Direct,1197831,29-03-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,25,675,16875,6750,Outlet
Sports Direct,1197831,30-03-2021,South,Tennessee,Knoxville,Women's Street Footwear,20,500,10000,4000,Outlet
Sports Direct,1197831,31-03-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,25,400,10000,5000,Outlet
Sports Direct,1197831,01-04-2021,South,Tennessee,Knoxville,Men's Apparel,30,300,9000,3150,Outlet
Sports Direct,1197831,02-04-2021,South,Tennessee,Knoxville,Women's Apparel,25,575,14375,7906.25,Outlet
Sports Direct,1197831,03-04-2021,South,Tennessee,Knoxville,Men's Street Footwear,15,725,10875,4350,Outlet
Sports Direct,1197831,04-04-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,25,750,18750,7500,Outlet
Sports Direct,1197831,05-04-2021,South,Tennessee,Knoxville,Women's Street Footwear,20,600,12000,4800,Outlet
Sports Direct,1197831,06-04-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,30,525,15750,7875,Outlet
Sports Direct,1197831,07-04-2021,South,Tennessee,Knoxville,Men's Apparel,45,425,19125,6693.75,Outlet
Sports Direct,1197831,08-04-2021,South,Tennessee,Knoxville,Women's Apparel,40,775,31000,17050,Outlet
Sports Direct,1197831,09-04-2021,South,Tennessee,Knoxville,Men's Street Footwear,40,775,31000,12400,Outlet
Sports Direct,1197831,10-04-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,45,775,34875,13950,Outlet
Sports Direct,1197831,11-04-2021,South,Tennessee,Knoxville,Women's Street Footwear,40,650,26000,10400,Outlet
Sports Direct,1197831,12-04-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,40,600,24000,12000,Outlet
Sports Direct,1197831,13-04-2021,South,Tennessee,Knoxville,Men's Apparel,45,500,22500,7875,Outlet
Sports Direct,1197831,14-04-2021,South,Tennessee,Knoxville,Women's Apparel,50,875,43750,24062.5,Outlet
Sports Direct,1197831,15-04-2021,South,Tennessee,Knoxville,Men's Street Footwear,40,825,33000,14850,Outlet
Sports Direct,1197831,16-04-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,45,825,37125,16706.25,Outlet
Sports Direct,1197831,17-04-2021,South,Tennessee,Knoxville,Women's Street Footwear,40,975,39000,17550,Outlet
Sports Direct,1197831,18-04-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,40,575,23000,12650,Outlet
Sports Direct,1197831,19-04-2021,South,Tennessee,Knoxville,Men's Apparel,45,550,24750,9900,Outlet
Sports Direct,1197831,20-04-2021,South,Tennessee,Knoxville,Women's Apparel,55,825,45375,27225,Outlet
Sports Direct,1197831,21-04-2021,South,Tennessee,Knoxville,Men's Street Footwear,45,775,34875,15693.75,Outlet
Sports Direct,1197831,22-04-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,55,775,42625,19181.25,Outlet
Sports Direct,1197831,23-04-2021,South,Tennessee,Knoxville,Women's Street Footwear,50,950,47500,21375,Outlet
Sports Direct,1197831,24-04-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,45,475,21375,11756.25,Outlet
Sports Direct,1197831,25-04-2021,South,Tennessee,Knoxville,Men's Apparel,50,475,23750,9500,Outlet
Sports Direct,1197831,26-04-2021,South,Tennessee,Knoxville,Women's Apparel,55,725,39875,23925,Outlet
Sports Direct,1197831,27-04-2021,South,Tennessee,Knoxville,Men's Street Footwear,50,675,33750,15187.5,Outlet
Sports Direct,1197831,28-04-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,50,625,31250,14062.5,Outlet
Sports Direct,1197831,29-04-2021,South,Tennessee,Knoxville,Women's Street Footwear,55,675,37125,16706.25,Outlet
Sports Direct,1197831,30-04-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,55,400,22000,12100,Outlet
Sports Direct,1197831,01-05-2021,South,Tennessee,Knoxville,Men's Apparel,50,400,20000,8000,Outlet
Sports Direct,1197831,02-05-2021,South,Tennessee,Knoxville,Women's Apparel,45,625,28125,16875,Outlet
Sports Direct,1197831,03-05-2021,South,Tennessee,Knoxville,Men's Street Footwear,35,575,20125,9056.25,Outlet
Sports Direct,1197831,04-05-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,35,575,20125,9056.25,Outlet
Sports Direct,1197831,05-05-2021,South,Tennessee,Knoxville,Women's Street Footwear,40,525,21000,9450,Outlet
Sports Direct,1197831,06-05-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,40,375,15000,8250,Outlet
Sports Direct,1197831,07-05-2021,South,Tennessee,Knoxville,Men's Apparel,35,350,12250,4900,Outlet
Sports Direct,1197831,08-05-2021,South,Tennessee,Knoxville,Women's Apparel,45,525,23625,14175,Outlet
Sports Direct,1197831,09-05-2021,South,Tennessee,Knoxville,Men's Street Footwear,30,675,20250,9112.5,Outlet
Sports Direct,1197831,10-05-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,30,675,20250,9112.5,Outlet
Sports Direct,1197831,11-05-2021,South,Tennessee,Knoxville,Women's Street Footwear,55,600,33000,14850,Outlet
Sports Direct,1197831,12-05-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,55,475,26125,14368.75,Outlet
Sports Direct,1197831,13-05-2021,South,Tennessee,Knoxville,Men's Apparel,55,450,24750,9900,Outlet
Sports Direct,1197831,14-05-2021,South,Tennessee,Knoxville,Women's Apparel,65,650,42250,25350,Outlet
Sports Direct,1197831,15-05-2021,South,Tennessee,Knoxville,Men's Street Footwear,55,800,44000,19800,Outlet
Sports Direct,1197831,16-05-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,55,800,44000,19800,Outlet
Sports Direct,1197831,17-05-2021,South,Tennessee,Knoxville,Women's Street Footwear,60,700,42000,18900,Outlet
Sports Direct,1197831,18-05-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,60,550,33000,18150,Outlet
Sports Direct,1197831,19-05-2021,South,Tennessee,Knoxville,Men's Apparel,55,500,27500,11000,Outlet
Sports Direct,1197831,20-05-2021,South,Tennessee,Knoxville,Women's Apparel,65,750,48750,29250,Outlet
Foot Locker,1185732,21-05-2021,South,Tennessee,Knoxville,Men's Street Footwear,35,425,14875,5950,Outlet
Foot Locker,1185732,22-05-2021,South,Tennessee,Knoxville,Men's Athletic Footwear,35,225,7875,2756.25,Outlet
Foot Locker,1185732,23-05-2021,South,Tennessee,Knoxville,Women's Street Footwear,25,225,5625,1968.75,Outlet
Foot Locker,1185732,24-05-2021,South,Tennessee,Knoxville,Women's Athletic Footwear,30,75,2250,900,Outlet
Foot Locker,1185732,25-05-2021,Midwest,Nebraska,Omaha,Men's Apparel,45,125,5625,1968.75,Outlet
Foot Locker,1185732,26-05-2021,Midwest,Nebraska,Omaha,Women's Apparel,35,225,7875,3937.5,Outlet
Foot Locker,1185732,27-05-2021,Midwest,Nebraska,Omaha,Men's Street Footwear,35,475,16625,6650,Outlet
Foot Locker,1185732,28-05-2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35,125,4375,1531.25,Outlet
Foot Locker,1185732,29-05-2021,Midwest,Nebraska,Omaha,Women's Street Footwear,25,175,4375,1531.25,Outlet
Foot Locker,1185732,30-05-2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,30,50,1500,600,Outlet
Foot Locker,1185732,31-05-2021,Midwest,Nebraska,Omaha,Men's Apparel,45,125,5625,1968.75,Outlet
Foot Locker,1185732,01-06-2021,Midwest,Nebraska,Omaha,Women's Apparel,35,200,7000,3500,Outlet
Foot Locker,1185732,02-06-2021,Midwest,Nebraska,Omaha,Men's Street Footwear,40,420,16800,6720,Outlet
Foot Locker,1185732,03-06-2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,40,100,4000,1400,Outlet
Foot Locker,1185732,04-06-2021,Midwest,Nebraska,Omaha,Women's Street Footwear,30,150,4500,1575,Outlet
Foot Locker,1185732,05-06-2021,Midwest,Nebraska,Omaha,Women's Athletic Footwear,35,0,0,0,Outlet
Foot Locker,1185732,06-06-2021,Midwest,Nebraska,Omaha,Men's Apparel,50,50,2500,875,Outlet
Foot Locker,1185732,07-06-2021,Midwest,Nebraska,Omaha,Women's Apparel,40,150,6000,3000,Outlet
Foot Locker,1185732,08-06-2021,Midwest,Nebraska,Omaha,Men's Street Footwear,40,375,15000,6000,Outlet
Foot Locker,1185732,09-06-2021,Midwest,Nebraska,Omaha,Men's Athletic Footwear,35,75,2625,918.75,Outlet
Foot Locker,1185732,10-06-2021,Midwest,Nebraska,Omaha,Women's Street Footwear,25,75,1875,656.25,Outlet
